# ID,label,root_density,linearity,planarity,sphericity,omnivariance,anisotropy,x-range,y-range
  34.00000,   0.00000,  19.61000,   0.00023,   0.98854,  -0.97307,   0.42568,   9.56586,   0.57432,  -6.77460,  81.04826,   0.29620,  28.53000,  20.81000
  35.00000,   0.00000,  10.89000,   0.00121,  -0.49734,  13.29857,   0.10472,   6.96323,   0.89528,  -5.82193,  33.60044,   0.04024,  13.98999,  15.48001
  36.00000,   0.00000,  13.81000,   0.00113,   0.22444,   5.45157,   0.12021,   6.56171,   0.87979,  -5.64375,  27.43354,   0.06341,  14.64000,  13.51999
  37.00000,   0.00000,  11.15000,   0.00036,   0.37191,   9.61188,   0.05919,   7.64716,   0.94081,  -6.10300,  38.66074,   0.03508,  15.42001,  17.14001
  38.00000,   0.00000,  11.09000,   0.00035,   0.71317,  22.90317,   0.01200,   3.77892,   0.98800,  -3.98832,  32.50795,   0.00924,  12.36000,  18.11002
  39.00000,   0.00000,  12.35000,   0.00487,   0.59726,   5.78848,   0.05933,   1.34987,   0.94067,  -0.90003,   6.85223,   0.04058,   7.97000,   5.29999
  40.00000,   0.00000,  14.22000,   0.00614,   0.74838,   4.25570,   0.04788,   1.81724,   0.95212,  -1.79195,  10.30149,   0.03684,   5.78999,   9.40002
  41.00000,   0.00000,  14.44000,   0.00141,   0.95352,  -0.88635,   0.40899,   2.46082,   0.59101,  -2.70148,  13.42000,   0.28100,  10.70000,   6.89001
  42.00000,   0.00000,  14.30000,   0.00090,   0.81524,  17.16863,   0.01017,   4.84639,   0.98983,  -4.73470,  46.93128,   0.00851,  22.66000,  15.99002
  43.00000,   0.00000,  14.85000,   0.00109,   0.38216,  13.55604,   0.04245,   7.27948,   0.95755,  -5.95518,  40.67989,   0.02557,  16.34000,  19.12000
  44.00000,   0.00000,  13.72000,   0.00041,   0.62416,  41.94819,   0.00875,   5.17132,   0.99125,  -4.92938,  48.14672,   0.00632,  20.45999,  16.82001
  45.00000,   0.00000,  16.29000,   0.00123,   0.34655,  11.34059,   0.05295,   5.70777,   0.94705,  -5.22548,  29.88940,   0.03103,  14.58000,  15.97998
  46.00000,   0.00000,  14.45000,   0.00145,   0.67968,   2.33817,   0.09596,   5.74833,   0.90404,  -5.24673,  25.98979,   0.06775,  16.37997,   9.77002
  47.00000,   0.00000,  12.55000,   0.00050,   0.85631,  -0.96133,   3.71625,  12.59941,  -2.71625,  -7.60095,  75.47505,   0.76467,  14.67999,  27.20001
  48.00000,   0.00000,  16.14000,   0.00309,   0.51487,   9.08434,   0.04811,   3.06044,   0.95189,  -3.35568,  16.41985,   0.03138,  13.32999,   8.51999
  49.00000,   0.00000,  16.86000,   0.00103,   0.61612,   6.15865,   0.05362,   5.35621,   0.94638,  -5.03477,  28.09412,   0.03730,   9.55000,  15.39999
  50.00000,   0.00000,  12.30000,   0.00108,   0.51768,  44.13674,   0.01069,   4.29211,   0.98931,  -4.37034,  37.09810,   0.00716,  16.70000,  14.95999
  51.00000,   0.00000,  10.53000,   0.00110,   0.49636,  22.75762,   0.02120,   5.44874,   0.97880,  -5.08615,  37.73174,   0.01390,  15.14001,  16.94998
  52.00000,   0.00000,  14.08000,   0.00078,   0.39490,   5.18952,   0.09776,  15.53755,   0.90224,  -8.22978,  67.90402,   0.05741,  24.48999,  19.33002
  53.00000,   0.00000,   8.83000,   0.00264,  -0.17731,  20.72985,   0.05418,   2.11434,   0.94582,  -2.24622,  11.80848,   0.02428,   8.70999,   8.79001
  54.00000,   0.00000,  17.84000,   0.00037,   0.39044,   3.56201,   0.13362,  16.06263,   0.86638,  -8.32949,  64.59502,   0.07665,  22.43001,  17.32001
  55.00000,   0.00000,  14.47000,   0.00007, -11.36973,   0.18322,  10.45430,  13.50359,  -9.45430,  -7.80887,  63.61790,   0.43881,  20.88000,  18.64999
  56.00000,   0.00000,   9.91000,   0.00132,   0.93468,  -0.97839,   3.02211,   4.41525,  -2.02211,  -4.45519,  30.99436,   0.73937,  10.17999,  17.47998
  57.00000,   0.00000,  18.67000,   0.00085,   0.46783,   6.82143,   0.06804,   8.98552,   0.93196,  -6.58684,  43.46248,   0.04252,  16.28000,  20.19000
  58.00000,   0.00000,   8.58000,   0.00222,   0.96625,  -0.87998,   0.28120,   1.91642,   0.71880,  -1.95137,  11.90241,   0.21385,  10.71001,   6.06000
  59.00000,   0.00000,  10.82000,   0.00129,   0.39531,  23.19545,   0.02499,   5.29315,   0.97501,  -4.99924,  34.89050,   0.01534,  14.80002,  17.05002
  60.00000,   0.00000,  13.26000,   0.00006,   0.94409,  84.17018,   0.00066,  37.64461,   0.99934, -10.88457,1196.89050,   0.00062,  31.98001, 124.64999
  61.00000,   0.00000,   9.92000,   0.00070,   0.48294,  19.75628,   0.02491,   4.13946,   0.97509,  -4.26169,  27.22971,   0.01616,  11.17999,  15.34000
  62.00000,   0.00000,   9.90000,   0.00160,  -0.79118,  23.89319,   0.07195,   3.39335,   0.92805,  -3.66545,  19.23406,   0.02513,   9.76999,  12.53000
  63.00000,   0.00000,   7.54000,   0.00186, -18.85416,  -0.34905,  30.50024,   3.17298, -29.50024,  -3.46401,  19.26017,   0.59392,   9.92999,  12.10999
  64.00000,   0.00000,  13.44000,   0.00004,   0.67311,  15.37743,   0.01996,  22.53041,   0.98004,  -9.34460, 162.39371,   0.01482,  37.63000,  28.88998
  65.00000,   0.00000,   8.08000,   0.00135,   0.96005,  -0.97708,   1.74273,   1.51015,  -0.74273,  -1.23662,  10.21510,   0.62628,   6.71002,   8.91998
  66.00000,   0.00000,  13.29000,   0.00111,   0.88755,  14.20279,   0.00740,   4.99133,   0.99260,  -4.82311,  59.43521,   0.00661,  14.50999,  26.58002
  67.00000,   0.00000,  18.99000,   0.00075,   0.94633,  -0.67613,   0.16572,   6.63157,   0.83428,  -5.67553,  39.02938,   0.13590,  19.12000,   8.14001
  68.00000,   0.00000,  14.67000,   0.00142, -10.19959,   0.20402,   9.30183,   9.38006,  -8.30183,  -6.71576,  42.86300,   0.43261,  16.25000,  16.66998
  69.00000,   0.00000,  12.24000,   0.00029,   0.54250,   4.78173,   0.07913,  13.86969,   0.92087,  -7.88912,  64.42580,   0.05150,  25.70000,  22.96001
  70.00000,   0.00000,  11.89000,   0.00117,   0.62993,   6.02000,   0.05272,   7.72692,   0.94728,  -6.13413,  40.83860,   0.03705,  19.10999,  12.38000
  71.00000,   0.00000,   7.42000,   0.00321,   0.81698,   8.20390,   0.01989,   1.21448,   0.98011,  -0.58294,   9.49754,   0.01653,   9.97998,   4.84000
  72.00000,   0.00000,   8.27000,   0.00148,   0.65105,  11.70779,   0.02746,   2.60515,   0.97254,  -2.87247,  16.88217,   0.01995,  14.14999,  12.23999
  73.00000,   0.00000,  14.89000,   0.00060,   0.77645,   2.77211,   0.05926,  16.76088,   0.94074,  -8.45714,  90.86766,   0.04620,  28.62000,  28.53000
  74.00000,   0.00000,  12.57000,   0.00102,   0.63404,   5.61492,   0.05532,  11.10940,   0.94468,  -7.22338,  57.93255,   0.03893,  14.26999,  23.23001
  75.00000,   0.00000,  11.55000,   0.00077,   0.70817,  12.14029,   0.02221,   3.00715,   0.97779,  -3.30298,  21.19380,   0.01690,  15.46002,   8.14999
  76.00000,   0.00000,  16.51000,   0.00014,   0.31402,   4.83828,   0.11750,  15.98913,   0.88250,  -8.31573,  66.75592,   0.06515,  22.87001,  18.51001
  77.00000,   0.00000,  19.63000,   0.00121,   0.89358,  -0.95132,   2.18613,   5.00145,  -1.18613,  -4.82918,  26.77522,   0.66396,  10.49000,  14.95999
  78.00000,   0.00000,  12.12000,   0.00527,   0.59632,   4.52634,   0.07305,   1.94194,   0.92695,  -1.99106,   9.28235,   0.04946,   9.03999,   6.20001
  79.00000,   0.00000,   8.10000,   0.00087,   0.95000,  -0.98399,   3.12417,   2.23314,  -2.12417,  -2.41022,  17.30772,   0.74845,   7.41000,  12.63000
  80.00000,   0.00000,  11.90000,   0.00117, -22.28051,   0.00754,  23.10637,   5.02996, -22.10637,  -4.84623,  29.30765,   0.48761,  14.06000,  14.20001
  81.00000,   0.00000,   9.11000,   0.00324,   0.63779,   3.59511,   0.07882,   4.94427,   0.92118,  -4.79469,  23.31147,   0.05470,  14.20001,   9.41998
  82.00000,   0.00000,  11.19000,   0.00126,   0.61857,   6.40054,   0.05154,   6.91764,   0.94846,  -5.80223,  36.72895,   0.03597,  12.05000,  19.54999
  83.00000,   0.00000,  14.80000,   0.00079,   0.35683,   4.12286,   0.12555,   9.78750,   0.87445,  -6.84332,  40.05132,   0.07098,  17.03998,  15.01001
  84.00000,   0.00000,  12.11000,   0.00032,   0.15257,   3.91584,   0.17239,  10.33529,   0.82761,  -7.00669,  39.63677,   0.08535,  16.95000,  16.39000
  85.00000,   0.00000,  12.25000,   0.00156,   0.96243,  -0.93707,   0.59708,   4.34161,   0.40292,  -4.40473,  25.16362,   0.36526,  13.63998,  11.02002
  86.00000,   0.00000,  12.10000,   0.00076,   0.04761,   4.46018,   0.17442,  10.05313,   0.82558,  -6.92365,  38.89471,   0.08201,  18.18000,  18.12999
  87.00000,   0.00000,  12.59000,   0.00180,   0.27343,  10.15837,   0.06511,   5.95315,   0.93489,  -5.35176,  29.49105,   0.03634,  14.47000,  13.04001
  88.00000,   0.00000,  11.60000,   0.00044,   0.27045,  35.60942,   0.01993,   7.17997,   0.98007,  -5.91389,  51.46665,   0.01139,  16.48000,  20.29001
  89.00000,   0.00000,  11.40000,   0.00236,   0.25357,  18.06718,   0.03915,   2.57166,   0.96085,  -2.83365,  14.90827,   0.02192,  10.30000,   9.44000
  90.00000,   0.00000,   9.77000,   0.00044,   0.07547,  24.23821,   0.03663,   4.93712,   0.96337,  -4.79035,  29.92677,   0.01868,  13.95999,  13.56998
  91.00000,   0.00000,  20.09000,   0.00121,   0.87745,  -0.94134,   2.08929,   6.03154,  -1.08929,  -5.39101,  30.50781,   0.65050,  10.68000,  15.85999
  92.00000,   0.00000,  19.53000,   0.00037,   0.60911,  10.69231,   0.03343,   8.93810,   0.96657,  -6.57097,  54.04871,   0.02347,  20.61000,  16.85999
  93.00000,   0.00000,  11.65000,   0.00244,   0.58060,  59.87606,   0.00689,   2.02857,   0.99311,  -2.12200,  20.31400,   0.00483,  14.00998,   8.70001
  94.00000,   0.00000,   7.23000,   0.00188,   0.96963,  -0.89239,   0.28219,   1.72980,   0.71781,  -1.64401,  11.09523,   0.21499,   9.85999,   5.82001
  95.00000,   0.00000,  14.75000,   0.00065,   0.60507,  40.73318,   0.00946,   4.74928,   0.99054,  -4.67398,  42.97963,   0.00674,  13.75000,  20.45001
  96.00000,   0.00000,  14.82000,   0.00047,   0.35945,   3.79000,   0.13373,   9.66982,   0.86627,  -6.80703,  38.92087,   0.07537,  16.80000,  15.48999
  97.00000,   0.00000,  20.79000,   0.00214,   0.56981,   9.32361,   0.04167,   5.58659,   0.95833,  -5.16110,  31.41825,   0.02831,  14.72000,  13.59000
  98.00000,   0.00000,  12.49000,   0.00046,   0.96100,  -0.83111,   0.23094,  15.22374,   0.76906,  -8.16857,  92.91894,   0.18185,  31.74001,  15.37001
  99.00000,   0.00000,  13.01000,   0.00136,   0.51526,   9.67977,   0.04539,   5.54229,   0.95461,  -5.13722,  30.26441,   0.02966,  15.39001,  10.97000
 100.00000,   1.00000,  14.29000,   0.01333,   0.84578,   4.41561,   0.02848,   0.31126,   0.97152,   3.50139,   2.24797,   0.02408,   5.06000,   2.38000
 101.00000,   1.00000,  12.48000,   0.00938,   0.78888,  -0.96838,   6.67661,   0.33054,  -5.67661,   3.32106,   2.32534,   0.84646,   2.31000,   5.29999
 102.00000,   1.00000,  14.71000,   0.00748,   0.93842,  -0.64892,   0.17540,   0.48526,   0.82460,   2.16920,   2.71553,   0.14179,   5.33000,   2.38998
 103.00000,   1.00000,   8.52000,   0.01266,   0.96743,  -0.82828,   0.18967,   0.31347,   0.81033,   3.48014,   2.08810,   0.15518,   4.92001,   2.25998
 104.00000,   1.00000,   5.31000,   0.00888,   0.88708,   1.89954,   0.03894,   0.42364,   0.96106,   2.57661,   2.97844,   0.03381,   6.27002,   2.30002
 105.00000,   1.00000,  13.24000,   0.00968,   0.82323,   6.51593,   0.02352,   0.26366,   0.97648,   3.99928,   1.96815,   0.01959,   4.59000,   2.54001
 106.00000,   1.00000,   7.73000,   0.01250,   0.90452,   5.57421,   0.01452,   0.22280,   0.98548,   4.50440,   2.21778,   0.01308,   2.01001,   5.15002
 107.00000,   1.00000,   5.83000,   0.00595,   0.77853,   7.98693,   0.02464,   0.26664,   0.97536,   3.96558,   1.88715,   0.01978,   4.39999,   2.66000
 108.00000,   1.00000,   5.93000,   0.02618,   0.83678,   0.98098,   0.08240,   0.29196,   0.91760,   3.69338,   1.52927,   0.06615,   1.91000,   3.91998
 109.00000,   1.00000,   6.96000,   0.00746,   0.78695,   7.09797,   0.02631,   0.23109,   0.97369,   4.39485,   1.61231,   0.02123,   4.20000,   3.10001
 110.00000,   1.00000,   8.04000,   0.00586,   0.77299,  -0.96121,   5.85244,   0.52111,  -4.85244,   1.95538,   3.35586,   0.82668,   2.56000,   6.51999
 111.00000,   1.00000,   8.13000,   0.01355,   0.84568,   5.88293,   0.02242,   0.30979,   0.97758,   3.51563,   2.41023,   0.01905,   2.20000,   5.37000
 112.00000,   1.00000,   6.47000,   0.01786,   0.96817,  -0.74457,   0.12463,   0.31244,   0.87537,   3.49006,   2.28240,   0.10777,   5.09000,   1.87997
 113.00000,   1.00000,   6.66000,   0.00683,   0.97328,  -0.86549,   0.19866,   0.27041,   0.80134,   3.92349,   1.89949,   0.16212,   4.80000,   2.41000
 114.00000,   1.00000,   7.11000,   0.00723,   0.96983,  -0.80300,   0.15313,   0.43353,   0.84687,   2.50741,   3.08021,   0.12941,   5.89000,   2.70999
 115.00000,   1.00000,  13.19000,   0.01761,   0.73732,  -0.95564,   5.92160,   0.30964,  -4.92160,   3.51703,   1.91994,   0.82424,   1.95000,   4.42999
 116.00000,   1.00000,   5.80000,   0.01653,   0.77518,   2.37518,   0.06661,   0.25961,   0.93339,   4.04578,   1.36018,   0.05158,   3.54001,   1.91000
 117.00000,   1.00000,   9.05000,   0.01014,   0.97503,  -0.83820,   0.15434,   0.28405,   0.84566,   3.77583,   2.13653,   0.13087,   4.88000,   2.13000
 118.00000,   1.00000,   5.60000,   0.02312,   0.87418,   1.72426,   0.04619,   0.29366,   0.95381,   3.67602,   1.91431,   0.03941,   3.28000,   3.96000
 119.00000,   1.00000,   7.39000,   0.00633,   0.98083,  -0.85334,   0.13073,   0.25672,   0.86927,   4.07935,   2.17313,   0.11369,   5.03998,   2.00000
 120.00000,   1.00000,  13.78000,   0.01282,   0.81415,  12.09413,   0.01419,   0.19573,   0.98581,   4.89309,   1.69995,   0.01183,   2.03000,   4.09000
 121.00000,   1.00000,   9.40000,   0.03145,   0.96966,  -0.79571,   0.14850,   0.29003,   0.85150,   3.71334,   2.07012,   0.12597,   4.61002,   1.82001
 122.00000,   1.00000,  11.39000,   0.03012,   0.78281,   4.77170,   0.03763,   0.33970,   0.96237,   3.23911,   2.11618,   0.02999,   2.37000,   4.47998
 123.00000,   1.00000,   7.83000,   0.02349,   0.82471,  -0.97556,   7.17244,   0.29851,  -6.17244,   3.62686,   2.30880,   0.85921,   2.09998,   4.98999
 124.00000,   1.00000,   6.60000,   0.00802,   0.95782,  -0.71944,   0.15033,   0.50380,   0.84967,   2.05672,   3.24596,   0.12606,   6.13998,   2.35999
 125.00000,   1.00000,  11.46000,   0.01866,   0.83033,   2.85808,   0.04398,   0.29885,   0.95602,   3.62347,   1.85606,   0.03624,   2.06999,   4.28000
 126.00000,   1.00000,   9.37000,   0.01812,   0.94045,  -0.76714,   0.25575,   0.30582,   0.74425,   3.55423,   1.62279,   0.19444,   4.35000,   2.07999
 127.00000,   1.00000,   8.59000,   0.00667,   0.97558,  -0.85220,   0.16522,   0.41137,   0.83478,   2.66481,   3.07404,   0.13888,   6.26999,   2.83002
 128.00000,   1.00000,  14.24000,   0.00699,   0.81315,   2.89707,   0.04795,   0.29547,   0.95205,   3.65761,   1.75664,   0.03883,   1.95000,   4.06000
 129.00000,   1.00000,   7.71000,   0.01415,   0.95977,  -0.70312,   0.13552,   0.43089,   0.86448,   2.52568,   2.87847,   0.11526,   5.47998,   2.23999
 130.00000,   1.00000,   6.09000,   0.00311,   0.97359,  -0.85166,   0.17803,   0.26698,   0.82197,   3.96178,   1.91943,   0.14781,   4.80000,   2.19998
 131.00000,   1.00000,   5.82000,   0.00857,   0.85395,   4.01206,   0.02914,   0.33271,   0.97086,   3.30145,   2.41276,   0.02480,   3.62000,   4.89999
 132.00000,   1.00000,   6.55000,   0.00898,   0.76958,   3.87918,   0.04723,   0.33690,   0.95277,   3.26395,   1.94240,   0.03696,   4.31001,   3.73999
 133.00000,   1.00000,  13.42000,   0.00990,   0.96424,  -0.79234,   0.17218,   0.38893,   0.82782,   2.83307,   2.56333,   0.14254,   5.25000,   2.28000
 134.00000,   1.00000,   6.01000,   0.01748,   0.85316,   2.60278,   0.04076,   0.34042,   0.95924,   3.23275,   2.22669,   0.03432,   3.64999,   5.01001
 135.00000,   1.00000,  13.75000,   0.01980,   0.85388,   3.48206,   0.03260,   0.37716,   0.96740,   2.92524,   2.64220,   0.02766,   2.38000,   5.48001
 136.00000,   1.00000,   7.29000,   0.00524,   0.81627,   5.72098,   0.02734,   0.31167,   0.97266,   3.49746,   2.20402,   0.02257,   2.06001,   4.98001
 137.00000,   1.00000,   5.04000,   0.02256,   0.95973,  -0.77428,   0.17841,   0.29102,   0.82159,   3.70307,   1.83800,   0.14640,   4.31003,   1.91998
 138.00000,   1.00000,   6.58000,   0.01531,   0.88080,   1.34899,   0.05074,   0.24980,   0.94926,   4.16129,   1.60402,   0.04337,   1.63000,   4.58002
 139.00000,   1.00000,   9.58000,   0.01423,   0.96239,  -0.79941,   0.18749,   0.31014,   0.81251,   3.51222,   1.98139,   0.15304,   4.64000,   2.28000
 140.00000,   1.00000,   6.09000,   0.00571,   0.79872,   6.92841,   0.02539,   0.30361,   0.97461,   3.57608,   2.16220,   0.02070,   3.98000,   4.25000
 141.00000,   1.00000,   8.03000,   0.02797,   0.98099,  -0.89140,   0.17508,   0.22947,   0.82492,   4.41595,   1.83511,   0.14663,   4.24002,   2.09000
 142.00000,   1.00000,   5.97000,   0.01961,   0.97165,  -0.76462,   0.12043,   0.29374,   0.87957,   3.67520,   2.24103,   0.10484,   4.63998,   1.89001
 143.00000,   1.00000,   6.12000,   0.01342,   0.83528,   4.67224,   0.02904,   0.31248,   0.97096,   3.48962,   2.21394,   0.02433,   2.09000,   4.72000
 144.00000,   1.00000,   7.38000,   0.01695,   0.89812,  -0.98210,   5.69172,   0.23535,  -4.69172,   4.34010,   1.91732,   0.83781,   2.22000,   4.97000
 145.00000,   1.00000,   7.54000,   0.01840,   0.64254,  -0.94369,   6.34753,   0.29528,  -5.34753,   3.65945,   1.73142,   0.82382,   1.87000,   4.37000
 146.00000,   1.00000,   6.28000,   0.01550,   0.81830,   3.78517,   0.03797,   0.29692,   0.96203,   3.64284,   1.90232,   0.03113,   3.98000,   3.45001
 147.00000,   1.00000,  13.74000,   0.02020,   0.83334,   3.67951,   0.03561,   0.34317,   0.96439,   3.20861,   2.27871,   0.02962,   2.42000,   4.94000
 148.00000,   1.00000,  13.49000,   0.01520,   0.80274,   3.41411,   0.04469,   0.32261,   0.95531,   3.39391,   1.93957,   0.03598,   2.26001,   4.72000
 149.00000,   1.00000,   6.45000,   0.01869,   0.82173,   8.77218,   0.01824,   0.25186,   0.98176,   4.13662,   2.03405,   0.01525,   3.61000,   4.25998
 150.00000,   1.00000,   6.08000,   0.00971,   0.83736,   9.49249,   0.01550,   0.26425,   0.98450,   3.99257,   2.28748,   0.01316,   2.09999,   4.95000
 151.00000,   1.00000,   6.24000,   0.01099,   0.96931,  -0.83622,   0.18736,   0.32941,   0.81264,   3.33139,   2.23970,   0.15382,   4.84000,   2.20001
 152.00000,   1.00000,   8.49000,   0.00723,   0.95945,  -0.72234,   0.14603,   0.56612,   0.85397,   1.70682,   3.71314,   0.12307,   6.38000,   2.63998
 153.00000,   1.00000,  11.05000,   0.01515,   0.98435,  -0.85829,   0.11041,   0.20253,   0.88959,   4.79057,   1.90065,   0.09805,   4.58000,   1.97998
 154.00000,   1.00000,   6.23000,   0.01887,   0.98315,  -0.91325,   0.19428,   0.15143,   0.80572,   5.66287,   1.23510,   0.16041,   3.93000,   2.06999
 155.00000,   1.00000,  10.03000,   0.00625,   0.86508,   3.70466,   0.02868,   0.32624,   0.97132,   3.36035,   2.41810,   0.02465,   4.95999,   3.47000
 156.00000,   1.00000,  14.68000,   0.01003,   0.87082,   2.87556,   0.03333,   0.41061,   0.96667,   2.67037,   2.93410,   0.02867,   6.48000,   2.48001
 157.00000,   1.00000,   7.47000,   0.01929,   0.83716,   6.24631,   0.02247,   0.29025,   0.97753,   3.71108,   2.23256,   0.01896,   2.14999,   5.06000
 158.00000,   1.00000,   9.34000,   0.00993,   0.83997,   3.62733,   0.03458,   0.29586,   0.96542,   3.65365,   1.99807,   0.02895,   1.96000,   4.59000
 159.00000,   1.00000,   7.00000,   0.02190,   0.87648,   4.32656,   0.02319,   0.20731,   0.97681,   4.72064,   1.67386,   0.02022,   1.90002,   4.34000
 160.00000,   1.00000,   7.16000,   0.01571,   0.85448,   3.70999,   0.03090,   0.27828,   0.96910,   3.83734,   1.98354,   0.02626,   2.33000,   4.80002
 161.00000,   1.00000,   6.34000,   0.01597,   0.82681,   3.38597,   0.03949,   0.34227,   0.96051,   3.21644,   2.18673,   0.03256,   4.69000,   3.81003
 162.00000,   1.00000,   7.40000,   0.01109,   0.96090,  -0.69662,   0.12889,   0.50139,   0.87111,   2.07109,   3.41564,   0.11035,   6.42999,   2.25000
